Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommissioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
73142,STANDARD,Oklahoma City,OK,,35.599,-97.6251,Oklahoma,FALSE,,,
73143,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73144,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73145,STANDARD,Oklahoma City,OK,,35.4304,-97.3962,Oklahoma,FALSE,,,
73146,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73147,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73148,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73149,STANDARD,Oklahoma City,OK,,35.395,-97.4972,Oklahoma,FALSE,,,
73150,STANDARD,Oklahoma City,OK,,35.4123,-97.3331,Oklahoma,FALSE,,,
73151,STANDARD,Oklahoma City,OK,,35.5676,-97.4111,Oklahoma,FALSE,,,
73152,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73153,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73154,STANDARD,Oklahoma City,OK,,35.5238,-97.5255,Oklahoma,FALSE,,,
73155,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73156,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73157,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73159,STANDARD,Oklahoma City,OK,,35.3922,-97.5567,Oklahoma,FALSE,,,
73162,STANDARD,Oklahoma City,OK,,35.5806,-97.6419,Oklahoma,FALSE,,,
73163,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73164,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73167,STANDARD,Oklahoma City,OK,,35.4676,-97.5164,Oklahoma,FALSE,,,
73169,STANDARD,Oklahoma City,OK,,35.3882,-97.6587,Oklahoma,FALSE,,,
73172,STANDARD,Oklahoma City,OK,,35.5175,-97.6218,Oklahoma,FALSE,,,
73175,STANDARD,Oklahoma City,OK,,35.4676,-97.5164,Oklahoma,FALSE,,,
73178,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73179,STANDARD,Oklahoma City,OK,,35.4242,-97.6547,Oklahoma,FALSE,,,
73184,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73185,STANDARD,Oklahoma City,OK,,35.4676,-97.5164,Oklahoma,FALSE,,,
73189,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73190,STANDARD,Oklahoma City,OK,,35.4676,-97.5164,Oklahoma,FALSE,,,
73194,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
73195,STANDARD,Oklahoma City,OK,,35.474,-97.5227,Oklahoma,FALSE,,,
73196,STANDARD,Oklahoma City,OK,,35.5514,-97.4075,Oklahoma,FALSE,,,
74857,STANDARD,Newalla,OK,,35.3734,-97.1971,Oklahoma,FALSE,,,
74421,STANDARD,Beggs,OK,,35.7896,-96.0264,Okmulgee,FALSE,,,
74431,STANDARD,Dewar,OK,,35.4551,-95.9498,Okmulgee,FALSE,,,
74437,STANDARD,Henryetta,OK,,35.4622,-96.0122,Okmulgee,FALSE,,,
74445,STANDARD,Morris,OK,,35.6619,-95.8319,Okmulgee,FALSE,,,
74447,STANDARD,Okmulgee,OK,,35.6288,-95.9697,Okmulgee,FALSE,,,
74456,STANDARD,Preston,OK,,35.7115,-95.9917,Okmulgee,FALSE,,,
74460,STANDARD,Schulter,OK,,35.5145,-95.9567,Okmulgee,FALSE,,,
74001,STANDARD,Avant,OK,,36.4901,-96.0616,Osage,FALSE,,,
74002,STANDARD,Barnsdall,OK,,36.5429,-96.1318,Osage,FALSE,,,
74035,STANDARD,Hominy,OK,,36.4111,-96.3878,Osage,FALSE,,,
74054,STANDARD,Osage,OK,,36.2832,-96.3774,Osage,FALSE,,,
74056,STANDARD,Pawhuska,OK,,36.6904,-96.3121,Osage,FALSE,,,
74060,STANDARD,Prue,OK,,36.2501,-96.2701,Osage,FALSE,,,
74070,STANDARD,Skiatook,OK,,36.3725,-96.0123,Osage,FALSE,,,
74084,STANDARD,Wynona,OK,,36.5462,-96.3272,Osage,FALSE,,,
74127,STANDARD,Tulsa,OK,,36.1576,-96.0311,Osage,FALSE,,,
74633,STANDARD,Burbank,OK,,36.6966,-96.7869,Osage,FALSE,,,
74637,STANDARD,Fairfax,OK,,36.5577,-96.6997,Osage,FALSE,,,
74652,STANDARD,Shidler,OK,,36.7819,-96.6607,Osage,FALSE,,,
74331,STANDARD,Afton,OK,,36.6296,-94.9432,Ottawa,FALSE,,,
74335,STANDARD,Cardin,OK,,36.9795,-94.8557,Ottawa,FALSE,,,
74339,STANDARD,Commerce,OK,,36.9331,-94.873,Ottawa,FALSE,,,
74343,STANDARD,Fairland,OK,,36.7418,-94.8279,Ottawa,FALSE,,,
74354,STANDARD,Miami,OK,,36.8764,-94.8719,Ottawa,FALSE,,,
74355,STANDARD,Miami,OK,,36.8341,-94.877,Ottawa,FALSE,,,
74358,STANDARD,North Miami,OK,,36.9173,-94.8797,Ottawa,FALSE,,,
74360,STANDARD,Picher,OK,,36.98,-94.8173,Ottawa,FALSE,,,
74363,STANDARD,Quapaw,OK,,36.9282,-94.743,Ottawa,FALSE,,,
74370,STANDARD,Wyandotte,OK,,36.7796,-94.7002,Ottawa,FALSE,,,
74020,STANDARD,Cleveland,OK,,36.2553,-96.423,Pawnee,FALSE,,,
74034,STANDARD,Hallett,OK,,36.2319,-96.562,Pawnee,FALSE,,,
74038,STANDARD,Jennings,OK,,36.1863,-96.5732,Pawnee,FALSE,,,
74045,STANDARD,Maramec,OK,,36.242,-96.6803,Pawnee,FALSE,,,
74058,STANDARD,Pawnee,OK,,36.3362,-96.7923,Pawnee,FALSE,,,
74081,STANDARD,Terlton,OK,,36.1889,-96.4876,Pawnee,FALSE,,,
74650,STANDARD,Ralston,OK,,36.4992,-96.7755,Pawnee,FALSE,,,
74023,STANDARD,Cushing,OK,,35.9822,-96.7526,Payne,FALSE,,,
74032,STANDARD,Glencoe,OK,,36.2158,-96.9138,Payne,FALSE,,,
74059,STANDARD,Perkins,OK,,35.9768,-97.0441,Payne,FALSE,,,
74062,STANDARD,Ripley,OK,,35.9985,-96.8967,Payne,FALSE,,,
74074,STANDARD,Stillwater,OK,,36.1043,-97.0609,Payne,FALSE,,,
74075,STANDARD,Stillwater,OK,,36.1396,-97.063,Payne,FALSE,,,
74076,STANDARD,Stillwater,OK,,36.0724,-97.0551,Payne,FALSE,,,
74077,STANDARD,Stillwater,OK,,36.1156,-97.0584,Payne,FALSE,,,
74078,STANDARD,Stillwater,OK,,36.1241,-97.0705,Payne,FALSE,,,
74085,STANDARD,Yale,OK,,36.1101,-96.7022,Payne,FALSE,,,
74425,STANDARD,Canadian,OK,,35.1571,-95.6215,Pittsburg,FALSE,,,
74430,STANDARD,Crowder,OK,,35.1334,-95.6602,Pittsburg,FALSE,,,
74442,STANDARD,Indianola,OK,,35.1314,-95.8158,Pittsburg,FALSE,,,
74501,STANDARD,Mcalester,OK,,34.9262,-95.7592,Pittsburg,FALSE,,,
74502,STANDARD,Mcalester,OK,,34.9334,-95.7697,Pittsburg,FALSE,,,
74522,STANDARD,Alderson,OK,,34.9001,-95.6919,Pittsburg,FALSE,,,
74528,STANDARD,Blanco,OK,,34.7276,-95.7283,Pittsburg,FALSE,,,
74529,STANDARD,Blocker,OK,,35.0615,-95.5683,Pittsburg,FALSE,,,
74546,STANDARD,Haileyville,OK,,34.85,-95.5777,Pittsburg,FALSE,,,
74547,STANDARD,Hartshorne,OK,,34.8452,-95.574,Pittsburg,FALSE,,,
74553,STANDARD,Kiowa,OK,,34.7278,-95.9328,Pittsburg,FALSE,,,
74554,STANDARD,Krebs,OK,,34.9255,-95.7216,Pittsburg,FALSE,,,
74560,STANDARD,Pittsburg,OK,,34.6975,-95.8439,Pittsburg,FALSE,,,
74561,STANDARD,Quinton,OK,,35.1547,-95.4671,Pittsburg,FALSE,,,
74565,STANDARD,Savanna,OK,,34.8354,-95.838,Pittsburg,FALSE,,,
74576,STANDARD,Wardville,OK,,34.6695,-96.0258,Pittsburg,FALSE,,,
74820,STANDARD,Ada,OK,,34.78,-96.6924,Pontotoc,FALSE,,,
74821,STANDARD,Ada,OK,,34.7745,-96.6783,Pontotoc,FALSE,,,
74825,STANDARD,Allen,OK,,34.8691,-96.4151,Pontotoc,FALSE,,,
74842,STANDARD,Fittstown,OK,,34.6148,-96.6345,Pontotoc,FALSE,,,
74843,STANDARD,Fitzhugh,OK,,34.6615,-96.7745,Pontotoc,FALSE,,,
74844,STANDARD,Francis,OK,,34.8737,-96.5956,Pontotoc,FALSE,,,
74865,STANDARD,Roff,OK,,34.6153,-96.8423,Pontotoc,FALSE,,,
74871,STANDARD,Stonewall,OK,,34.6511,-96.5273,Pontotoc,FALSE,,,
74801,STANDARD,Shawnee,OK,,35.2958,-96.9601,Pottawatomie,FALSE,,,
74802,STANDARD,Shawnee,OK,,35.3273,-96.9253,Pottawatomie,FALSE,,,
74804,STANDARD,Shawnee,OK,,35.3868,-96.9331,Pottawatomie,FALSE,,,
74826,STANDARD,Asher,OK,,34.9849,-96.8763,Pottawatomie,FALSE,,,
74840,STANDARD,Earlsboro,OK,,35.2628,-96.8041,Pottawatomie,FALSE,,,
74851,STANDARD,Mcloud,OK,,35.4262,-97.079,Pottawatomie,FALSE,,,
74852,STANDARD,Macomb,OK,,35.1205,-97.034,Pottawatomie,FALSE,,,
74854,STANDARD,Maud,OK,,35.1292,-96.7627,Pottawatomie,FALSE,,,
74866,STANDARD,Saint Louis,OK,,35.0588,-96.8444,Pottawatomie,FALSE,,,
74873,STANDARD,Tecumseh,OK,,35.2502,-96.9667,Pottawatomie,FALSE,,,
74878,STANDARD,Wanette,OK,,34.9983,-97.0419,Pottawatomie,FALSE,,,
74521,STANDARD,Albion,OK,,34.6516,-95.0924,Pushmataha,FALSE,,,
74523,STANDARD,Antlers,OK,,34.2349,-95.6254,Pushmataha,FALSE,,,
74536,STANDARD,Clayton,OK,,34.5906,-95.38,Pushmataha,FALSE,,,
74543,STANDARD,Finley,OK,,34.3407,-95.5385,Pushmataha,FALSE,,,
74557,STANDARD,Moyers,OK,,34.3386,-95.6639,Pushmataha,FALSE,,,
74558,STANDARD,Nashoba,OK,,34.5072,-95.2075,Pushmataha,FALSE,,,
74562,STANDARD,Rattan,OK,,34.2454,-95.3442,Pushmataha,FALSE,,,
74567,STANDARD,Snow,OK,,34.4419,-95.4622,Pushmataha,FALSE,,,
74574,STANDARD,Tuskahoma,OK,,34.6622,-95.2362,Pushmataha,FALSE,,,
73628,STANDARD,Cheyenne,OK,,35.6081,-99.6725,Roger Mills,FALSE,,,
73638,STANDARD,Crawford,OK,,35.8368,-99.8064,Roger Mills,FALSE,,,
73642,STANDARD,Durham,OK,,35.8364,-99.9088,Roger Mills,FALSE,,,
73650,STANDARD,Hammon,OK,,35.6461,-99.4027,Roger Mills,FALSE,,,
73660,STANDARD,Reydon,OK,,35.6576,-99.9166,Roger Mills,FALSE,,,
73666,STANDARD,Sweetwater,OK,,35.4488,-99.9006,Roger Mills,FALSE,,,
74015,STANDARD,Catoosa,OK,,36.1721,-95.7273,Rogers,FALSE,,,
74016,STANDARD,Chelsea,OK,,36.5356,-95.4489,Rogers,FALSE,,,
74017,STANDARD,Claremore,OK,,36.3242,-95.5985,Rogers,FALSE,,,
74018,STANDARD,Claremore,OK,,36.3436,-95.606,Rogers,FALSE,,,
74031,STANDARD,Foyil,OK,,36.4348,-95.5194,Rogers,FALSE,,,
74036,STANDARD,Inola,OK,,36.1503,-95.5205,Rogers,FALSE,,,
74053,STANDARD,Oologah,OK,,36.4482,-95.7047,Rogers,FALSE,,,
74080,STANDARD,Talala,OK,,36.5429,-95.7142,Rogers,FALSE,,,
74818,STANDARD,Seminole,OK,,35.2245,-96.6706,Seminole,FALSE,,,
74830,STANDARD,Bowlegs,OK,,35.1462,-96.67,Seminole,FALSE,,,
74837,STANDARD,Cromwell,OK,,35.3405,-96.4546,Seminole,FALSE,,,
74849,STANDARD,Konawa,OK,,34.9708,-96.7343,Seminole,FALSE,,,
74867,STANDARD,Sasakwa,OK,,34.951,-96.5387,Seminole,FALSE,,,
74868,STANDARD,Seminole,OK,,35.2521,-96.6683,Seminole,FALSE,,,
74884,STANDARD,Wewoka,OK,,35.1463,-96.628,Seminole,FALSE,,,
74435,STANDARD,Gore,OK,,35.5418,-95.1095,Sequoyah,FALSE,,,
74936,STANDARD,Gans,OK,,35.3946,-94.6901,Sequoyah,FALSE,,,
74945,STANDARD,Marble City,OK,,35.5972,-94.8094,Sequoyah,FALSE,,,
74946,STANDARD,Moffett,OK,,35.3898,-94.4462,Sequoyah,FALSE,,,
74948,STANDARD,Muldrow,OK,,35.402,-94.6332,Sequoyah,FALSE,,,
74954,STANDARD,Roland,OK,,35.4538,-94.5291,Sequoyah,FALSE,,,
74955,STANDARD,Sallisaw,OK,,35.4852,-94.779,Sequoyah,FALSE,,,
74962,STANDARD,Vian,OK,,35.5404,-94.9888,Sequoyah,FALSE,,,
73055,STANDARD,Marlow,OK,,34.6387,-97.941,Stephens,FALSE,,,
73425,STANDARD,Countyline,OK,,34.4487,-97.5628,Stephens,FALSE,,,
73434,STANDARD,Foster,OK,,34.6379,-97.5455,Stephens,FALSE,,,
73442,STANDARD,Loco,OK,,34.3214,-97.6658,Stephens,FALSE,,,
73491,STANDARD,Velma,OK,,34.4565,-97.6689,Stephens,FALSE,,,
73529,STANDARD,Comanche,OK,,34.3765,-97.9793,Stephens,FALSE,,,
73533,STANDARD,Duncan,OK,,34.5073,-97.9403,Stephens,FALSE,,,
73534,STANDARD,Duncan,OK,,34.5189,-97.9733,Stephens,FALSE,,,
73536,STANDARD,Duncan,OK,,34.4853,-97.8522,Stephens,FALSE,,,
73901,STANDARD,Adams,OK,,36.755,-101.078,Texas,FALSE,,,
73939,STANDARD,Goodwell,OK,,36.6744,-101.7137,Texas,FALSE,,,
73942,STANDARD,Guymon,OK,,36.6961,-101.4778,Texas,FALSE,,,
73944,STANDARD,Hardesty,OK,,36.6018,-101.1539,Texas,FALSE,,,
73945,STANDARD,Hooker,OK,,36.8109,-101.2163,Texas,FALSE,,,
73949,STANDARD,Texhoma,OK,,36.5253,-101.8394,Texas,FALSE,,,
73951,STANDARD,Tyrone,OK,,36.9558,-101.0594,Texas,FALSE,,,
73530,STANDARD,Davidson,OK,,34.2514,-99.064,Tillman,FALSE,,,
73542,STANDARD,Frederick,OK,,34.4012,-99.0119,Tillman,FALSE,,,
73546,STANDARD,Grandfield,OK,,34.2282,-98.6867,Tillman,FALSE,,,
73551,STANDARD,Hollister,OK,,34.3525,-98.8814,Tillman,FALSE,,,
73553,STANDARD,Loveland,OK,,34.391,-98.7235,Tillman,FALSE,,,
73555,STANDARD,Manitou,OK,,34.5075,-98.9792,Tillman,FALSE,,,
73570,STANDARD,Tipton,OK,,34.5098,-99.1315,Tillman,FALSE,,,
74008,STANDARD,Bixby,OK,,35.942,-95.8833,Tulsa,FALSE,,,
74011,STANDARD,Broken Arrow,OK,,35.9908,-95.8143,Tulsa,FALSE,,,
74012,STANDARD,Broken Arrow,OK,,36.0447,-95.8079,Tulsa,FALSE,,,
74013,STANDARD,Broken Arrow,OK,,36.0526,-95.7908,Tulsa,FALSE,,,
74021,STANDARD,Collinsville,OK,,36.3701,-95.8469,Tulsa,FALSE,,,
74033,STANDARD,Glenpool,OK,,35.9591,-95.9997,Tulsa,FALSE,,,
74037,STANDARD,Jenks,OK,,36.0148,-95.9797,Tulsa,FALSE,,,
74043,STANDARD,Leonard,OK,,35.9183,-95.7988,Tulsa,FALSE,,,
74050,STANDARD,Oakhurst,OK,,36.0731,-96.0621,Tulsa,FALSE,,,
74055,STANDARD,Owasso,OK,,36.2863,-95.8222,Tulsa,FALSE,,,
74063,STANDARD,Sand Springs,OK,,36.1341,-96.1426,Tulsa,FALSE,,,
74073,STANDARD,Sperry,OK,,36.2955,-95.9804,Tulsa,FALSE,,,
74101,STANDARD,Tulsa,OK,,36.0391,-95.8687,Tulsa,FALSE,,,
74102,STANDARD,Tulsa,OK,,36.154,-95.9928,Tulsa,FALSE,,,
74103,STANDARD,Tulsa,OK,,36.1539,-95.9954,Tulsa,FALSE,,,
74104,STANDARD,Tulsa,OK,,36.1464,-95.9526,Tulsa,FALSE,,,
74105,STANDARD,Tulsa,OK,,36.0948,-95.9655,Tulsa,FALSE,,,
74106,STANDARD,Tulsa,OK,,36.1883,-95.986,Tulsa,FALSE,,,
74107,STANDARD,Tulsa,OK,,36.1042,-96.0244,Tulsa,FALSE,,,
74108,STANDARD,Tulsa,OK,,36.1499,-95.7923,Tulsa,FALSE,,,
74110,STANDARD,Tulsa,OK,,36.1803,-95.9525,Tulsa,FALSE,,,
74112,STANDARD,Tulsa,OK,,36.147,-95.907,Tulsa,FALSE,,,
74114,STANDARD,Tulsa,OK,,36.1262,-95.9408,Tulsa,FALSE,,,
74115,STANDARD,Tulsa,OK,,36.1754,-95.9112,Tulsa,FALSE,,,
74116,STANDARD,Tulsa,OK,,36.175,-95.8477,Tulsa,FALSE,,,
74117,STANDARD,Tulsa,OK,,36.2393,-95.8979,Tulsa,FALSE,,,
74119,STANDARD,Tulsa,OK,,36.1407,-95.9902,Tulsa,FALSE,,,
74120,STANDARD,Tulsa,OK,,36.1442,-95.9734,Tulsa,FALSE,,,
74121,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74126,STANDARD,Tulsa,OK,,36.2383,-95.9931,Tulsa,FALSE,,,
74128,STANDARD,Tulsa,OK,,36.1459,-95.8514,Tulsa,FALSE,,,
74129,STANDARD,Tulsa,OK,,36.1259,-95.8654,Tulsa,FALSE,,,
74130,STANDARD,Tulsa,OK,,36.2395,-95.9596,Tulsa,FALSE,,,
74132,STANDARD,Tulsa,OK,,36.064,-96.0251,Tulsa,FALSE,,,
74133,STANDARD,Tulsa,OK,,36.0467,-95.8841,Tulsa,FALSE,,,
74134,STANDARD,Tulsa,OK,,36.1162,-95.8225,Tulsa,FALSE,,,
74135,STANDARD,Tulsa,OK,,36.0976,-95.9228,Tulsa,FALSE,,,
74136,STANDARD,Tulsa,OK,,36.0605,-95.9452,Tulsa,FALSE,,,
74137,STANDARD,Tulsa,OK,,36.0284,-95.9306,Tulsa,FALSE,,,
74141,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74145,STANDARD,Tulsa,OK,,36.0934,-95.8856,Tulsa,FALSE,,,
74146,STANDARD,Tulsa,OK,,36.1093,-95.8506,Tulsa,FALSE,,,
74147,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74148,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74149,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74150,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74152,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74153,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74155,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74156,STANDARD,Tulsa,OK,,36.3024,-95.9605,Tulsa,FALSE,,,
74157,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74158,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74159,STANDARD,Tulsa,OK,,36.0772,-96.0835,Tulsa,FALSE,,,
74169,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74170,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74171,STANDARD,Tulsa,OK,,36.154,-95.9928,Tulsa,FALSE,,,
74172,STANDARD,Tulsa,OK,,36.1543,-95.9923,Tulsa,FALSE,,,
74182,STANDARD,Tulsa,OK,,36.154,-95.9928,Tulsa,FALSE,,,
74186,STANDARD,Tulsa,OK,,36.154,-95.9928,Tulsa,FALSE,,,
74187,STANDARD,Tulsa,OK,,36.154,-95.9928,Tulsa,FALSE,,,
74192,STANDARD,Tulsa,OK,,36.154,-95.9928,Tulsa,FALSE,,,
74193,STANDARD,Tulsa,OK,,36.1398,-96.0297,Tulsa,FALSE,,,
74014,STANDARD,Broken Arrow,OK,,36.0544,-95.7223,Wagoner,FALSE,,,
74019,STANDARD,Claremore,OK,,36.2806,-95.6039,Wagoner,FALSE,,,
74429,STANDARD,Coweta,OK,,35.9578,-95.6526,Wagoner,FALSE,,,
74446,STANDARD,Okay,OK,,35.8507,-95.3183,Wagoner,FALSE,,,
74454,STANDARD,Porter,OK,,35.8567,-95.5082,Wagoner,FALSE,,,
74458,STANDARD,Redbird,OK,,35.8836,-95.5917,Wagoner,FALSE,,,
74467,STANDARD,Wagoner,OK,,35.9549,-95.354,Wagoner,FALSE,,,
74477,STANDARD,Wagoner,OK,,35.9636,-95.5139,Wagoner,FALSE,,,
74003,STANDARD,Bartlesville,OK,,36.744,-95.9921,Washington,FALSE,,,
74004,STANDARD,Bartlesville,OK,,36.7114,-95.894,Washington,FALSE,,,
74005,STANDARD,Bartlesville,OK,,36.7473,-95.9808,Washington,FALSE,,,
74006,STANDARD,Bartlesville,OK,,36.7366,-95.9251,Washington,FALSE,,,
74022,STANDARD,Copan,OK,,36.9062,-95.913,Washington,FALSE,,,
74029,STANDARD,Dewey,OK,,36.8013,-95.9345,Washington,FALSE,,,
74051,STANDARD,Ochelata,OK,,36.5947,-95.9691,Washington,FALSE,,,
74061,STANDARD,Ramona,OK,,36.5752,-95.8962,Washington,FALSE,,,
74082,STANDARD,Vera,OK,,36.4501,-95.8814,Washington,FALSE,,,
73021,STANDARD,Colony,OK,,35.3448,-98.6707,Washita,FALSE,,,
73024,STANDARD,Corn,OK,,35.3784,-98.7818,Washita,FALSE,,,
73622,STANDARD,Bessie,OK,,35.3854,-98.9896,Washita,FALSE,,,
73624,STANDARD,Burns Flat,OK,,35.3492,-99.188,Washita,FALSE,,,
73626,STANDARD,Canute,OK,,35.4037,-99.2816,Washita,FALSE,,,
73632,STANDARD,Cordell,OK,,35.2788,-98.9511,Washita,FALSE,,,
73641,STANDARD,Dill City,OK,,35.2787,-99.1537,Washita,FALSE,,,
73647,STANDARD,Foss,OK,,35.4545,-99.1698,Washita,FALSE,,,
73661,STANDARD,Rocky,OK,,35.1526,-99.048,Washita,FALSE,,,
73664,STANDARD,Sentinel,OK,,35.1617,-99.1706,Washita,FALSE,,,
73717,STANDARD,Alva,OK,,36.8016,-98.6722,Woods,FALSE,,,
73731,STANDARD,Dacoma,OK,,36.6606,-98.5942,Woods,FALSE,,,
73746,STANDARD,Hopeton,OK,,36.6881,-98.6659,Woods,FALSE,,,
73842,STANDARD,Freedom,OK,,36.809,-99.1319,Woods,FALSE,,,
73860,STANDARD,Waynoka,OK,,36.5858,-98.8487,Woods,FALSE,,,
73801,STANDARD,Woodward,OK,,36.4268,-99.402,Woodward,FALSE,,,
73802,STANDARD,Woodward,OK,,36.544,-99.3003,Woodward,FALSE,,,
73841,STANDARD,Fort Supply,OK,,36.5722,-99.5738,Woodward,FALSE,,,
73852,STANDARD,Mooreland,OK,,36.4428,-99.1832,Woodward,FALSE,,,
73853,STANDARD,Mutual,OK,,36.214,-99.1145,Woodward,FALSE,,,
73857,STANDARD,Sharon,OK,,36.2699,-99.3587,Woodward,FALSE,,,
97814,STANDARD,Baker City,OR,,44.7749,-117.8344,Baker,FALSE,,,
97819,STANDARD,Bridgeport,OR,,44.4931,-117.7655,Baker,FALSE,,,
97833,STANDARD,Haines,OR,,44.8776,-117.9756,Baker,FALSE,,,
97834,STANDARD,Halfway,OR,,44.8953,-117.1132,Baker,FALSE,,,
97837,STANDARD,Hereford,OR,,44.5304,-118.0293,Baker,FALSE,,,
97840,STANDARD,Oxbow,OR,,44.9749,-116.8629,Baker,FALSE,,,
97870,STANDARD,Richland,OR,,44.797,-117.3018,Baker,FALSE,,,
97877,STANDARD,Sumpter,OR,,44.7457,-118.2022,Baker,FALSE,,,
97884,STANDARD,Unity,OR,,44.4374,-118.1927,Baker,FALSE,,,
97905,STANDARD,Durkee,OR,,44.4988,-117.4129,Baker,FALSE,,,
97907,STANDARD,Huntington,OR,,44.3811,-117.3097,Baker,FALSE,,,
97324,STANDARD,Alsea,OR,,44.3691,-123.6089,Benton,FALSE,,,
97326,STANDARD,Blodgett,OR,,44.6281,-123.6067,Benton,FALSE,,,
97330,STANDARD,Corvallis,OR,,44.5904,-123.2722,Benton,FALSE,,,
97331,STANDARD,Corvallis,OR,,44.5638,-123.2779,Benton,FALSE,,,
97333,STANDARD,Corvallis,OR,,44.5393,-123.2799,Benton,FALSE,,,
97339,STANDARD,Corvallis,OR,,44.5646,-123.262,Benton,FALSE,,,
97370,STANDARD,Philomath,OR,,44.5488,-123.3923,Benton,FALSE,,,
97456,STANDARD,Monroe,OR,,44.3245,-123.3203,Benton,FALSE,,,
97004,STANDARD,Beavercreek,OR,,45.2597,-122.4751,Clackamas,FALSE,,,
97009,STANDARD,Boring,OR,,45.4297,-122.3807,Clackamas,FALSE,,,
97011,STANDARD,Brightwood,OR,,45.3652,-122.0036,Clackamas,FALSE,,,
97013,STANDARD,Canby,OR,,45.2514,-122.6832,Clackamas,FALSE,,,
97015,STANDARD,Clackamas,OR,,45.415,-122.52,Clackamas,FALSE,,,
97017,STANDARD,Colton,OR,,45.1573,-122.4248,Clackamas,FALSE,,,
97022,STANDARD,Eagle Creek,OR,,45.3582,-122.3381,Clackamas,FALSE,,,
97023,STANDARD,Estacada,OR,,45.2872,-122.3259,Clackamas,FALSE,,,
97027,STANDARD,Gladstone,OR,,45.3899,-122.5902,Clackamas,FALSE,,,
97028,STANDARD,Government Camp,OR,,45.2972,-121.739,Clackamas,FALSE,,,
97034,STANDARD,Lake Oswego,OR,,45.4093,-122.6847,Clackamas,FALSE,,,
97035,STANDARD,Lake Oswego,OR,,45.4147,-122.7227,Clackamas,FALSE,,,
97036,STANDARD,Marylhurst,OR,,45.4012,-122.6512,Clackamas,FALSE,,,
97038,STANDARD,Molalla,OR,,45.1223,-122.5756,Clackamas,FALSE,,,
97042,STANDARD,Mulino,OR,,45.213,-122.5351,Clackamas,FALSE,,,
97045,STANDARD,Oregon City,OR,,45.3377,-122.57,Clackamas,FALSE,,,
97049,STANDARD,Rhododendron,OR,,45.3465,-121.9151,Clackamas,FALSE,,,
97055,STANDARD,Sandy,OR,,45.379,-122.223,Clackamas,FALSE,,,
97067,STANDARD,Welches,OR,,45.3399,-121.9598,Clackamas,FALSE,,,
97068,STANDARD,West Linn,OR,,45.3669,-122.648,Clackamas,FALSE,,,
97070,STANDARD,Wilsonville,OR,,45.2986,-122.7699,Clackamas,FALSE,,,
97089,STANDARD,Damascus,OR,,45.4176,-122.459,Clackamas,FALSE,,,
97222,STANDARD,Portland,OR,,45.4373,-122.6147,Clackamas,FALSE,,,
97267,STANDARD,Portland,OR,,45.4021,-122.6144,Clackamas,FALSE,,,
97268,STANDARD,Portland,OR,,45.5235,-122.6762,Clackamas,FALSE,,,
97269,STANDARD,Portland,OR,,45.5235,-122.6762,Clackamas,FALSE,,,
